X1,X2,Y
2.258215644990878,5.022693237689476,0.0
3.039604591394719,6.170240612986144,0.0
1.1694947162445573,6.093083609810376,0.0
5.3087760709067915,5.801374542670657,0.0
0.8197461401478381,4.454014011276904,0.0
3.044810987022329,4.769757508985282,0.0
0.669106693132322,5.128423100026652,0.0
3.3524240390152977,7.02524822638111,0.0
1.1266457996594015,6.175114984394097,0.0
3.623155315983295,6.978128237095525,0.0
3.468521525032764,5.57623130370378,0.0
2.7646796917581398,5.0299400063124615,0.0
2.5230334147706355,6.05407389228717,0.0
-0.40820251351794035,4.98399929222388,0.0
2.3779003770790643,6.424842382680161,0.0
3.3031700525042242,5.158854618369809,0.0
3.0530928402460886,5.3504098934116024,0.0
4.281120001978241,5.101695776146041,0.0
4.54755208986059,6.886154227833396,0.0
4.416744902208274,5.970100366724248,0.0
1.0933835104877307,5.5563199384463005,0.0
1.0494303358933044,4.692990593144096,0.0
4.040490019458871,6.075204253946481,0.0
2.3964128600101215,6.879911141826117,0.0
2.9606501138938155,6.1808769426617465,0.0
4.279298472495067,7.161027266191183,0.0
3.346592512788856,6.086668370170032,0.0
5.568808604454461,6.389265358598693,0.0
5.157929246427068,7.172703383939042,0.0
3.096375257932937,5.95332678924636,0.0
2.415291106893602,6.028720057565103,0.0
5.170632884421289,6.938764053959368,0.0
4.421102462708747,6.095452967030947,0.0
2.6928715489884896,5.7185166294046805,0.0
3.9154328924545134,6.2145679197016594,0.0
3.808375635246482,6.821143435412709,0.0
2.961774812467718,5.367991207645785,0.0
1.8279312369540759,5.415321669714466,0.0
4.097219054381354,6.613491225239241,0.0
4.730321257988864,5.307776616781676,0.0
2.0407610881511706,5.5065170605923015,0.0
1.973500054210022,5.882819079205257,0.0
2.4714386810674682,7.062946282611955,0.0
4.413915455279776,5.904715020480726,0.0
3.543041020118802,6.497768228333712,0.0
4.1412714240721655,5.915221092042512,0.0
2.377444412963941,5.635386474043896,0.0
2.9806881450141427,6.612592087593388,0.0
4.389960885594768,5.247024270963788,0.0
1.3799374746036912,5.5451066951325325,0.0
1.9911658100477228,4.185125421810644,0.0
2.6381008586831665,4.760339369530869,0.0
3.312122480121078,5.386137116784491,0.0
3.582825518160804,7.0269211077520985,0.0
6.140140262903114,6.28187312876489,0.0
2.498100608971828,6.53337292901049,0.0
2.7073533764514504,6.141675794232572,0.0
2.6363981011780746,6.792614237306051,0.0
3.339711608118698,5.756615826844049,0.0
3.152980235170647,4.789890006329318,0.0
3.623130673025377,7.580732085570742,0.0
1.422696986482465,7.159061853801079,0.0
5.578958626268213,7.504258553999151,0.0
3.9356279372275154,5.909247184084265,0.0
2.669961272997317,5.869392902739233,0.0
2.4703322305638933,7.197391176603561,0.0
2.0236622681946965,5.745812108008613,0.0
5.0520895719500984,5.147577223027062,0.0
2.7232752770089284,5.7684836720655674,0.0
3.530079981789896,6.2738580177789665,0.0
3.5909773602556196,5.749000370976023,0.0
1.3775426200143734,6.066790836143152,0.0
1.319355636971998,7.175956864342213,0.0
2.4492260626030276,4.9606117415345565,0.0
2.2062203466904595,6.110175573947326,0.0
4.331687492311321,6.577179391294039,0.0
2.1192290641068405,5.959093246349523,0.0
2.5346230837956663,4.817478598373728,0.0
3.838590287244224,6.666415704170024,0.0
2.345972441758206,5.658410540025018,0.0
4.149248912982449,5.2002633312069495,0.0
1.8923026518219404,5.823249372432037,0.0
4.00690621416285,5.9092277122835295,0.0
3.505060713332969,6.010915040278279,0.0
1.1516580734780772,5.708667562034759,0.0
3.220730891898926,6.425817499000812,0.0
4.06407389029319,5.892322269645595,0.0
2.4558027215714886,6.393231069308039,0.0
2.9622025850066174,5.620012023174109,0.0
3.556790598627054,6.739355191549181,0.0
1.775077859122725,5.459464753412207,0.0
3.5261747800433807,6.239014606319113,0.0
1.1011491930846478,6.730465867781623,0.0
1.2492339741901164,6.183970247071699,0.0
3.817246827410992,5.836455332535686,0.0
3.8450056055940265,6.078868944182739,0.0
0.516371030457492,6.094129405015048,0.0
2.9123514505991284,5.93283067534986,0.0
1.9735724647656196,6.327515226401944,0.0
3.182008395928354,5.42759485384101,0.0
2.373941898114013,4.884584327103758,0.0
5.81305621498201,7.231256839793707,0.0
1.8183002169616662,6.6270548311646875,0.0
1.9474277529378992,5.838751133050972,0.0
1.871693481485687,6.255002991862531,0.0
2.4484818601376275,5.960951082371995,0.0
4.425635274441268,5.547419904963495,0.0
2.5968479702356912,6.115933712831776,0.0
3.020504293774765,5.5629204673456885,0.0
4.627409136786455,6.986174766956663,0.0
3.4854298279935083,5.867417578169445,0.0
1.792791207667744,4.88697600804959,0.0
1.1424162942184763,6.637722696133025,0.0
2.4298920327030205,5.901958672372371,0.0
1.8818133435328737,5.74068274542707,0.0
1.890293194259721,6.602110223088406,0.0
2.0974815714309747,6.178329636262656,0.0
2.507569247205045,6.967561958066258,0.0
4.926316039253617,5.928964448442114,0.0
1.5950615836087167,5.450419104853966,0.0
2.3453479724893245,5.628258430949037,0.0
2.952776108475004,6.260354556885665,0.0
1.8177386234822097,5.858074388675522,0.0
1.5870689778869767,5.786504040074728,0.0
3.804622102040391,5.863378396007948,0.0
3.907378429556529,5.334955853723935,0.0
3.9317598777310607,5.423555996603112,0.0
2.5425046897532506,5.339994264644637,0.0
4.264625995808367,6.387069849149231,0.0
2.8118646144723467,7.000794868352664,0.0
3.2847148044851306,6.560365777742788,0.0
4.76045995237425,6.338699977888596,0.0
3.6299994580314214,5.907185087868206,0.0
5.460278568716605,6.922637632587682,0.0
